1.000000000000000000e+00 1.651511809575175249e+01 4.232751726477480325e+00 9.544460773778213891e-01 1.477362072034388518e+01 8.243316528027951051e+01 1.409530943441992923e+00 1.492216263672248244e+00 2.966111358806257647e-01 2.842856170377437763e+00 6.499153526377911660e+00 9.223018085264733656e-01 3.977296384074744839e+00 5.640349812319815328e+02
1.000000000000000000e+00 1.934500720042762367e+01 1.911645738501646097e+00 3.134749703932631526e+00 1.635548050310482537e+01 8.482494925947533204e+01 2.042950761075472688e+00 1.257954582531803034e+00 3.213468737587356627e-01 1.322182564908449987e+00 3.129407454203099626e+00 1.025411632665617301e+00 4.268129928671788420e+00 7.641978802416055032e+02
1.000000000000000000e+00 1.674733281568060050e+01 2.667742545888378558e+00 7.438106106126179951e-01 1.719785878963318382e+01 1.532719387991841415e+02 4.637474764276247718e+00 2.155527736432248265e+00 2.418425322070610062e-01 1.823951194653711694e+00 3.530583604583046320e+00 1.813685040014550554e+00 3.538237536043344456e+00 6.024628200690968924e+02
1.000000000000000000e+00 1.480313308380896942e+01 1.795123700728768812e+00 1.322806163952014114e+00 1.357003559894897649e+01 8.556247048837451530e+01 1.199989773676623850e+00 2.432127220840473392e+00 3.780786337024819033e-01 2.392797274502173721e+00 2.753132094965191623e+00 7.151249631023802733e-01 2.367721917749164628e+00 5.241724167495543725e+02
1.000000000000000000e+00 1.510512826935669750e+01 1.956558138910838185e+00 4.467680270912707918e+00 2.716158867294292634e+01 8.581985719056788753e+01 3.130527159512706437e+00 2.965149209263920227e+00 6.498609563441514192e-01 1.905701690442717977e+00 1.542417643235373337e+00 1.600296211342916441e+00 3.614832453859603945e+00 1.186278123267720048e+03
1.000000000000000000e+00 8.460722231403316584e+00 1.396098236236565260e+00 2.051718473224764416e+00 1.557031871547174262e+01 1.149324959334204124e+02 2.341986284801356177e+00 2.112242167782102165e+00 3.758251645648401640e-01 1.314625607993663126e+00 5.064231607254504830e+00 1.144868378665513831e+00 4.182259810346322659e+00 1.828698150590109208e+03
1.000000000000000000e+00 1.010469307796101113e+01 9.194372718020419333e-01 1.511307605779816043e+00 1.632958483604949507e+01 1.110970673924791612e+02 2.349466068249026041e+00 1.123106141176706707e+00 2.840400993481120295e-01 2.361940153047728419e+00 2.635356412516023372e+00 3.977590807235039105e-01 2.981086268972327868e+00 1.249057577968405894e+03
1.000000000000000000e+00 1.286711477382323388e+01 1.311190627329473335e+00 3.648037611767258603e+00 1.512387823482096572e+01 9.564914851348203229e+01 2.818002064171318377e+00 1.960373547574960407e+00 3.618124638463621201e-01 5.488534124789623547e-01 4.414775940382317465e+00 5.540541747116084492e-01 2.370877314641488098e+00 5.572380358671854310e+02
1.000000000000000000e+00 1.852797283563869968e+01 9.145774879151704617e-01 2.692645941861523617e+00 1.739155223272071638e+01 7.548738379509389063e+01 3.795567468954452739e+00 1.802351620759170769e+00 2.541380674355935287e-01 2.269989021538039164e+00 3.868362433857823302e+00 1.006195852688782422e+00 2.815384906831301937e+00 1.471884330841506880e+03
2.000000000000000000e+00 1.464325271709582843e+01 9.789791603004313059e-01 1.507531814278874949e+00 8.704790509622254646e+00 1.090830345337711691e+02 1.442812578203850782e+00 5.558608404629077349e-01 3.127418631140741478e-01 4.195921969684599517e-01 2.115549068627099238e+00 1.252215952847865132e+00 2.001666637574253560e+00 6.389593123048811094e+02
2.000000000000000000e+00 1.354063183758018596e+01 1.270244674236328475e+00 2.351133076084780615e+00 1.468028215159502459e+01 7.036644870723276313e+01 2.042301761154683426e+00 1.208726277500754120e+00 6.949570769950236260e-01 4.928963649129609603e-01 2.278591339567574980e+00 1.091784433054234782e+00 1.870542467734187086e+00 6.578994322321456139e+02
2.000000000000000000e+00 1.183074357031048152e+01 1.424694461410284552e+00 1.928715118583302024e+00 1.937946002969750126e+01 1.000011074788583301e+02 2.272683468315094490e+00 8.265964393355750284e-01 5.827853108824884165e-01 9.135438349489026777e-01 5.541853677772343723e+00 8.857562083895698102e-01 1.187241496440453403e+00 4.993606915315466495e+02
2.000000000000000000e+00 1.221179513583879306e+01 1.048435722022840411e+00 1.748752363789391362e+00 1.676161702734408010e+01 8.074600549221398182e+01 1.948910739539679637e+00 1.270777218185728641e+00 2.426227461834633559e-01 8.327805949499814675e-01 3.056116968232408304e+00 1.276727504746166364e+00 2.241839030095936547e+00 6.564546569030702585e+02
2.000000000000000000e+00 1.136015780691903210e+01 1.156293683219748125e+00 2.021067952403079904e+00 1.908608279668699126e+01 1.089071210473025104e+02 3.278095751235909905e+00 3.222216767260502213e+00 1.714747664456325316e-01 2.319089103852339129e+00 3.251456927015258902e+00 1.018496933788960002e+00 2.402947797108705430e+00 4.463619595884620139e+02
2.000000000000000000e+00 1.171304338316705262e+01 1.588631160035954615e+00 2.834804684913618811e+00 1.354707070423001625e+01 6.475230584063430683e+01 1.809027569871173746e+00 1.750224334089216072e+00 5.016166351364623743e-01 9.124711117126682591e-01 2.878136010071342010e+00 1.301107323794826964e+00 1.602314407158835108e+00 3.916690897743807795e+02
2.000000000000000000e+00 1.305961915564683551e+01 1.225419652129303483e+00 2.408446540677349645e+00 1.355432912804171330e+01 9.791410440437576312e+01 2.733901674035209339e+00 2.763758418036717401e+00 3.515721581918499483e-01 1.613058675658967100e+00 4.828178445200916435e+00 1.226000941835683644e+00 2.427019715345035689e+00 6.355001218240438448e+02
2.000000000000000000e+00 1.487438742452074258e+01 1.151523065093312370e+00 1.361222151256075819e+00 1.231195302292475979e+01 7.831663904894797668e+01 3.600265033907292356e+00 2.873810633390038394e+00 3.038584254942232055e-01 2.412717304749590230e+00 5.881096589350335080e+00 1.373606724486897468e+00 4.177938157627941962e+00 5.150876678397171418e+02
2.000000000000000000e+00 1.268059216844170933e+01 1.413857063414358128e+00 2.219243886161748502e+00 2.315433369484795634e+01 9.561048934407605771e+01 2.012674221001073516e+00 2.110547590848987909e+00 2.697390105505854674e-01 9.950100622783500937e-01 5.556996394855804766e+00 1.170061130351658152e+00 4.005818578570251809e+00 4.444892638071965507e+02
2.000000000000000000e+00 1.608828631845418755e+01 1.020482448519410612e+00 2.309771421022168703e+00 1.198145522237656913e+01 1.193214063952071626e+02 2.474706830858022677e+00 8.221140973785878714e-01 6.705337957014936290e-01 4.096132549913218956e-01 3.081623724423022015e+00 9.118505119496812528e-01 1.872429629596087386e+00 7.738814054101723059e+02
2.000000000000000000e+00 1.180366136981702496e+01 1.495300583912756887e+00 1.748213678141847360e+00 9.669977644864466981e+00 1.550534944052009507e+02 1.303599951215385300e+00 1.195723915963968098e+00 9.473965459753998231e-02 2.090827426372552811e+00 3.022537829268323595e+00 1.304090017562124393e+00 3.400664782698648470e+00 5.296006697036684727e+02
2.000000000000000000e+00 1.267283962988063273e+01 1.894990805632007946e+00 2.428873451363261715e+00 1.959138890473615646e+01 7.578675739152107838e+01 1.416874141068556137e+00 1.087086418399349164e+00 3.347534151388482093e-01 1.684381289334952347e+00 3.875653460519523641e+00 9.589999610834678556e-01 1.941293315345060000e+00 9.661570750251304389e+02
2.000000000000000000e+00 1.619930758613980259e+01 1.717578583620359867e+00 2.194369713838622449e+00 2.883920311933166758e+01 1.134410390236120776e+02 2.422189735357724416e+00 3.364310491376557355e+00 2.080341287530486083e-01 1.785607832900585334e+00 4.261417984303204065e+00 1.475906739631856368e+00 3.825914679695783693e+00 4.005222792054480010e+02
2.000000000000000000e+00 1.490418215645604505e+01 1.739040405229452801e+00 2.355350256194301828e+00 2.246297834689937645e+01 5.839012604956405283e+01 2.039392475849423292e+00 1.340709284252988187e+00 3.006040522191663067e-01 1.067550413749129179e+00 3.326052824690456156e+00 1.187947043193725793e+00 3.687314884802173065e+00 3.712441395197359384e+02
2.000000000000000000e+00 1.197744457074843183e+01 1.938184008717316109e+00 2.469047652396437975e+00 2.743849573035115341e+01 1.249840805354146482e+02 3.458442326569539205e+00 3.199620985620795111e+00 1.641676892335980076e-01 1.745800778562353495e+00 2.946368378852449066e+00 1.177639665492691723e+00 3.652378689945899648e+00 1.187561099839045255e+03
2.000000000000000000e+00 1.229764807682087202e+01 1.510103261075897985e+00 1.854868745464868907e+00 2.140392185190334473e+01 7.432166585445297358e+01 3.057603852521286303e+00 2.233837991817138935e+00 1.029598279816057171e-01 1.502636468835958361e+00 1.945061924941555498e+00 1.239547936645229331e+00 3.002251132673975142e+00 1.002674072813325324e+03
2.000000000000000000e+00 1.230095715565874848e+01 2.015246219544130302e+00 1.903270937608865454e+00 1.493974628445164221e+01 1.070893599298095040e+02 1.795263903635845093e+00 1.859784903955957081e+00 2.811294490422074910e-01 1.208574134154734914e+00 3.712802949539927955e+00 1.091551803773293416e+00 2.401366971834500319e+00 3.828900056462690600e+02
2.000000000000000000e+00 1.281735720581599480e+01 8.476003130901393900e-01 1.780763485974515614e+00 1.596839707964262622e+01 8.577292439512162048e+01 1.516664352176774200e+00 1.490176540968164653e+00 2.269862099269822353e-01 1.632083348807119583e+00 5.123963573602711818e+00 1.176799135712121469e+00 2.573470927642856676e+00 4.182297361127297108e+02
2.000000000000000000e+00 1.290652098436709316e+01 2.350856050142323905e+00 2.081116460570470394e+00 1.551333045449344183e+01 1.231808553184638271e+02 1.738196065883321983e+00 1.211855896797865650e+00 4.370782780756866104e-01 1.013691740009839304e+00 3.093981164735815081e+00 6.560088863225398415e-01 2.276029597102052549e+00 4.824703263208691055e+02
2.000000000000000000e+00 9.483739055854472966e+00 1.017617937987582932e+00 1.709458582481164779e+00 1.670564821857936622e+01 1.644360881972297079e+02 2.032844279657486819e+00 2.346614716919571020e+00 3.937505865614985279e-01 2.608765746464505320e+00 3.612141573253848215e+00 1.016576488193290606e+00 2.461824119441058389e+00 7.530285027150981705e+02
2.000000000000000000e+00 1.325495107327995825e+01 2.962823772416584234e+00 2.853166227778676678e+00 1.840108941371317997e+01 9.701583774060027565e+01 4.172778160156121352e+00 2.222896831846866483e+00 5.105726893205557726e-01 1.673878106113831032e+00 2.082072732938251569e+00 1.490046553168877130e+00 2.545738044440588155e+00 3.792924775294969777e+02
2.000000000000000000e+00 9.871189536612668292e+00 7.700930707533042430e-01 1.831306137743739404e+00 2.011580736332499342e+01 8.372774680596651820e+01 2.952275998299963344e+00 2.465515452711086741e+00 3.259168141104856753e-01 1.596886137919244497e+00 2.543675974464291833e+00 1.721187145616527747e+00 2.467460950591542357e+00 3.136659827566778631e+02
2.000000000000000000e+00 1.428443665522927830e+01 2.029168379627658059e+00 2.541132282721333624e+00 1.670906411528379110e+01 8.012662952249903014e+01 2.310891920129495958e+00 2.727783705428325600e+00 2.771130533605049573e-01 1.889895558453312807e+00 3.757426379670934402e+00 1.402395777102084518e+00 3.333308533478234637e+00 7.449068496296940793e+02
2.000000000000000000e+00 7.385153058924296410e+00 1.120193103842243909e+00 2.204064217164968031e+00 1.911564037407174510e+01 7.951258712381957139e+01 1.568307171295685087e+00 1.590515371445489157e+00 3.688496663586640634e-01 1.616107310642940664e+00 1.932142428027233461e+00 1.164601593758269438e+00 1.803719874215508057e+00 7.229078103086480951e+02
2.000000000000000000e+00 1.159265335960208709e+01 4.531372011915041575e+00 1.843818990861999518e+00 2.471159500436971257e+01 8.116358079902447287e+01 1.730288456043420853e+00 1.983507479839653254e+00 5.945851054817017367e-01 1.386552577288220789e+00 5.957795960249807621e+00 9.931733101386142071e-01 1.967709939117192830e+00 5.180851054116707246e+02
2.000000000000000000e+00 1.290968730621238514e+01 9.690563770465925320e-01 2.328009594507542079e+00 1.479105937625267053e+01 6.217951712314159352e+01 1.950266336765690056e+00 2.349412481643763151e+00 2.545355213038547615e-01 2.508452984549859544e+00 3.800887900177421397e+00 8.098808745212067173e-01 3.624771057176447986e+00 6.216081008827806045e+02
2.000000000000000000e+00 1.134410727367703409e+01 8.918011112219031977e-01 1.652785217095564141e+00 1.979610260369440766e+01 9.492001763530873859e+01 1.991173517231080048e+00 1.970577658633273055e+00 3.072007924039615867e-01 1.317923622928524718e+00 2.844412918377249078e+00 1.427715248830097927e+00 3.433386193392011343e+00 4.673991528241538163e+02
2.000000000000000000e+00 1.056510707018138184e+01 2.433376863707468196e+00 2.419967928617856145e+00 2.371574129842830558e+01 6.880267508653049902e+01 1.681138185495240744e+00 1.867947442120466706e+00 4.195704851468517460e-01 1.416806122085751296e+00 3.228104425565905267e+00 1.581490151965954771e+00 2.349687070263593469e+00 4.538189988180094474e+02
2.000000000000000000e+00 1.195370640340687984e+01 1.697442964051095737e+00 2.838245267267454519e+00 2.165599325381278462e+01 7.883855920244454296e+01 1.947604897060395190e+00 1.502157452808006388e+00 3.823469037426679984e-01 1.077647185460055113e+00 3.726273371136308299e+00 1.277556739762071292e+00 4.112446773373295450e+00 5.312233990739987348e+02
2.000000000000000000e+00 1.147967756125585304e+01 1.967738777877361622e+00 2.427945853180687674e+00 1.603398616890732953e+01 7.752283585220318685e+01 1.814162937167975720e+00 1.623857234233174074e+00 4.297699068265437017e-01 1.278872481154737617e+00 3.049766380807735100e+00 1.221788632980438827e+00 2.366473245362675559e+00 6.095228303069375215e+02
2.000000000000000000e+00 1.152814541627926559e+01 9.694797507235948242e-01 3.246221227600804671e+00 2.289364665191485315e+01 6.953273911071862301e+01 2.599633458817033560e+00 1.917683647375233003e+00 3.179697941711073228e-01 1.186691848053410991e+00 1.767819733816513583e+00 9.229200396877584867e-01 3.280720778516734271e+00 5.513420735438513702e+02
2.000000000000000000e+00 1.195103279894944315e+01 2.001017466881418905e+00 2.527627835684131963e+00 1.382404640812434060e+01 7.462372400038680098e+01 1.367362485570782660e+00 1.601019479968466275e+00 5.001086305080936212e-01 1.199358614951331337e+00 1.831916718619367002e+00 1.261930523463971054e+00 2.366173568403119987e+00 4.253306345951413050e+02
2.000000000000000000e+00 1.341970337671596702e+01 1.303097406034840589e+00 1.976295356096574363e+00 2.860768047996927166e+01 9.746655252047916917e+01 1.605857711699568036e+00 1.268617196871201225e+00 4.826189043620377483e-01 1.541039260262331734e+00 3.076768489751797286e+00 1.192568150888349887e+00 3.495926139613549477e+00 4.004068499674198733e+02
2.000000000000000000e+00 1.043195826277882254e+01 1.709296480251495609e+00 1.966583577915645531e+00 2.137391537004025466e+01 7.725082384352846532e+01 1.498555312161979236e+00 1.507984893120273506e+00 5.541883400573256457e-01 1.416230726521152006e+00 2.620604229637492288e+00 8.424935553630563678e-01 1.905836724091768852e+00 4.503146164672721170e+02
2.000000000000000000e+00 1.370328568411840564e+01 2.422357182765537686e+00 2.369114338994292357e+00 2.024438627981627903e+01 8.921112331004111695e+01 2.682964023799491393e+00 1.994260448215283255e+00 1.543673445908591013e-01 2.397151710941055391e+00 2.324325765968086266e+00 1.345763898840170780e+00 3.097073418158650782e+00 2.725931542080261352e+02
2.000000000000000000e+00 1.154382740480545699e+01 2.207702058522613253e+00 1.438189806645385982e+00 1.786596160682685053e+01 9.143017780878965084e+01 3.703558700948235582e+00 2.454887212900257687e+00 1.744635905725220038e-01 1.429538563160748232e+00 3.498530412702137493e+00 1.204116275653241974e+00 3.178014133394445384e+00 3.539698335514831342e+02
2.000000000000000000e+00 1.222662723859888345e+01 1.565048956328642271e+00 2.268866872038936666e+00 2.199447164403524013e+01 1.549502960860471319e+02 2.558724882734040307e+00 2.357136363619129149e+00 3.465354031494962128e-01 2.150332179387126175e+00 2.706519346622122235e+00 9.940221019711000805e-01 2.870961874745259212e+00 7.648112684901584544e+02
2.000000000000000000e+00 1.362182448101915888e+01 1.898720777724699271e+00 2.254697814872676620e+00 2.860051067694709559e+01 1.249048922377086228e+02 2.126297959824229977e+00 1.210850967864356420e+00 1.271206462306434248e-01 1.483899028326418179e+00 3.130766323412229823e+00 9.856162876846060739e-01 2.768710135710083620e+00 5.444256770662483405e+02
2.000000000000000000e+00 1.325626567843818826e+01 1.391011813001517439e+00 2.190163355330394968e+00 1.447893008767025513e+01 7.349123235940788845e+01 2.339691817582272293e+00 3.009063527200440014e+00 1.866007958127607058e-01 2.014157537670763443e+00 2.436400494896812319e+00 1.209765192128873235e+00 3.276777847767780472e+00 4.359805845418987360e+02
2.000000000000000000e+00 1.134404830159971134e+01 1.085183706749071275e+00 2.264227089873763976e+00 1.507486252570366503e+01 7.417028201303995161e+01 3.316744237104291226e+00 3.886446188685980907e+00 2.653503009514487365e-01 1.247970365240900659e+00 4.717094655478271115e+00 1.049435149433812109e+00 3.025721440347497460e+00 6.449347537852019059e+02
3.000000000000000000e+00 1.295779275050593071e+01 1.681046240518631274e+00 7.225198679679144531e-01 1.890892723492065386e+01 2.099571749840994812e+02 1.329403171000022699e+00 1.076575314367608893e+00 1.876300284713773303e-01 1.045785280355674640e+00 3.301248238002666202e+00 9.476214788514482068e-01 1.495088441177752303e+00 5.409471376796780078e+02
3.000000000000000000e+00 1.445948400854939742e+01 2.917114312887449046e+00 1.323407499248279384e+00 2.898618820851003619e+01 8.591087639877437709e+01 1.530579622829436826e+00 1.015791753936684527e+00 1.780223445826727147e-01 9.419096991017613663e-01 5.464799213931766708e+00 5.875214644544820564e-01 1.608279141008976731e+00 5.931782530353135598e+02
3.000000000000000000e+00 8.855663661901296280e+00 2.552646440308795395e+00 2.376998351361168549e+00 2.415949949412119935e+01 8.441646233036399849e+01 1.068069307450605576e+00 1.323259298041512322e+00 2.775523946275582632e-01 9.774458808500591234e-01 5.500131362236958310e+00 6.872854377904187295e-01 1.457317791257636275e+00 5.344474895123080387e+02
3.000000000000000000e+00 1.735130528466784483e+01 2.658974493841892883e+00 2.534255332913156522e+00 2.443743374464750673e+01 1.262619052925966940e+02 2.044032494395278565e+00 6.050315172946055808e-01 1.958056977557043610e-01 1.196525145940934953e+00 6.784173193469944962e+00 7.346894630955278505e-01 1.047720677411160706e+00 7.988980777354853444e+02
3.000000000000000000e+00 1.151619642394575038e+01 1.347580211251994786e+00 1.066148815991347920e+00 2.050079732666232601e+01 8.421049038853084312e+01 7.288492870393248335e-01 7.456507620457905050e-01 7.133449017664240666e-01 1.776699584654819253e+00 4.036790286692016672e+00 5.383365243807263223e-01 1.923171308798316437e+00 8.865139836482152305e+02
3.000000000000000000e+00 1.268968078955259671e+01 2.977724389226805712e+00 2.681748040264825050e+00 1.647703175229521477e+01 8.788530169694131189e+01 2.285183269112232018e+00 7.404909086957432995e-01 7.597425088887412858e-01 9.506242207881312467e-01 5.733272101834151258e+00 6.034586629717902939e-01 1.062130341045258275e+00 1.029474995121649044e+03
3.000000000000000000e+00 8.526182152076232867e+00 5.519644983488164236e+00 1.714174440765782403e+00 2.245622017347071875e+01 1.027617689183882703e+02 1.471900603214769898e+00 2.946998205100105350e-01 7.204528200443017782e-01 7.228583949035781719e-01 5.407285959941329878e+00 7.390334691107802723e-01 1.359556262898236279e+00 4.861000781530570407e+02
3.000000000000000000e+00 1.349248588929512493e+01 3.851181243570915402e+00 3.424994968988155808e+00 2.193505483926931632e+01 1.153291995127639353e+02 1.649567887474309158e+00 4.919564174794072153e-01 8.424108526044774559e-01 1.358327213630957875e+00 7.568861331450592367e+00 1.202131294591934019e+00 2.851593377410697183e+00 5.323213228311707326e+02
3.000000000000000000e+00 1.625600160845899111e+01 2.510559936811890935e+00 2.255755429739469520e+00 1.761576732907128573e+01 6.506163166001826426e+01 2.058942401557151136e+00 4.279492625302379061e-01 7.974910797558562026e-01 1.072023137308558693e+00 4.305216412498890755e+00 6.329002672394052897e-01 1.491380948092284386e+00 5.613298579288284600e+02
3.000000000000000000e+00 1.186653402007418201e+01 3.779088178654650410e+00 2.882039221214820923e+00 3.173393904780730779e+01 1.233080044449638706e+02 6.553085330627251848e-01 6.445947624692497380e-01 6.124281265583180200e-01 1.017873023345472916e+00 7.187716668599033021e+00 8.757629415495374881e-01 1.570325423450936730e+00 3.131419105399387490e+02
3.000000000000000000e+00 1.472876785294127266e+01 2.414425014152093762e+00 3.078434390205192273e+00 3.336979995131844134e+01 1.368659366596365885e+02 1.718447172313351867e+00 3.740860950353654957e-01 7.889439311359324192e-01 1.021923787973491260e+00 3.949515673156466011e+00 4.425268087508650861e-01 3.442982659354862918e+00 5.721797134288151483e+02
3.000000000000000000e+00 7.118886788590666370e+00 2.793142560794017903e+00 2.530882127391079095e+00 1.434807183012818044e+01 8.564868713985256932e+01 1.051715949839547637e+00 5.108730223485199451e-01 3.857186747829035034e-01 7.191494782597963598e-01 5.665879105684616945e+00 9.202062802355153170e-01 3.989301269501910774e+00 1.306302542366770467e+03
3.000000000000000000e+00 1.266099145283662786e+01 4.250055009857750754e+00 3.279496608690858572e+00 2.593830914629642592e+01 8.004961514521694710e+01 1.312080502179933328e+00 5.696936462813960711e-01 5.328207933285631359e-01 5.717472324489039082e-01 3.912328700993732866e+00 1.122163965666800045e-01 2.510716587025244362e+00 5.967814275015658723e+02
